Date,Crop,Variety,Grade,High Price,Low Price,Average,Type
08/30/2021,oranges,NAVEL,,1.3874606641560745,0.6652696005056049,0.9461584172787704,Nonorganic
08/31/2021,oranges,NAVEL,,1.3874606641560745,0.5,0.9552560264181872,Nonorganic
09/01/2021,oranges,NAVEL,,1.3874606641560745,0.5,0.957077143451377,Nonorganic
09/02/2021,oranges,NAVEL,,1.3874606641560745,0.5,0.962812868289635,Nonorganic
09/03/2021,oranges,NAVEL,,1.3874606641560745,0.5,0.9555483234549144,Nonorganic
09/08/2021,oranges,NAVEL,,1.4814814814814814,0.3023952729570932,0.95682620072984,Nonorganic
09/09/2021,oranges,NAVEL,,1.4814814814814814,0.3023952729570932,0.9566162040125084,Nonorganic
09/10/2021,oranges,NAVEL,,1.4814814814814814,0.3023952729570932,0.9547962324623036,Nonorganic
09/13/2021,oranges,NAVEL,,1.4814814814814814,0.6666666666666666,0.9719038039499526,Nonorganic
09/14/2021,oranges,NAVEL,,1.4814814814814814,0.6666666666666666,0.9694886728265129,Nonorganic
09/15/2021,oranges,NAVEL,,1.4814814814814814,0.6666666666666666,0.9664863299929198,Nonorganic
09/16/2021,oranges,NAVEL,,1.4814814814814814,0.6666666666666666,0.9658811142741008,Nonorganic
09/17/2021,oranges,NAVEL,,1.4814814814814814,0.6666666666666666,0.9658811142741008,Nonorganic
09/20/2021,oranges,NAVEL,,1.4814814814814814,0.6047905459141864,0.9568000899288964,Nonorganic
09/21/2021,oranges,NAVEL,,1.4514973101940472,0.6047905459141864,0.9257958785435246,Nonorganic
09/22/2021,oranges,NAVEL,,1.2407100169857206,0.1814371637742559,0.9081936816236282,Nonorganic
09/23/2021,oranges,NAVEL,,1.2407100169857206,0.3023952729570932,0.8991568110761948,Nonorganic
09/24/2021,oranges,NAVEL,,1.2407100169857206,0.3023952729570932,0.8991568110761948,Nonorganic
09/02/2021,oranges,LATE NAVEL,,1.025,0.8164672369841515,0.9322107034822832,Nonorganic
09/03/2021,oranges,LATE NAVEL,,1.025,0.8164672369841515,0.9322107034822832,Nonorganic
09/08/2021,oranges,LATE NAVEL,,1.025,0.9,0.95625,Nonorganic
09/09/2021,oranges,LATE NAVEL,,1.025,0.9,0.95625,Nonorganic
09/10/2021,oranges,LATE NAVEL,,1.025,0.9,0.95625,Nonorganic
09/13/2021,oranges,LATE NAVEL,,1.025,0.9,0.95625,Nonorganic
09/14/2021,oranges,LATE NAVEL,,1.025,0.9,0.95625,Nonorganic
08/30/2021,oranges,VALENCIA,,0.975,0.725,0.8881696428571427,Nonorganic
08/31/2021,oranges,VALENCIA,,0.975,0.725,0.8881696428571427,Nonorganic
09/01/2021,oranges,VALENCIA,,0.975,0.725,0.8855357142857141,Nonorganic
09/03/2021,oranges,VALENCIA,,0.9,0.375,0.7562499999999999,Nonorganic
09/08/2021,oranges,VALENCIA,,0.8875,0.725,0.8074999999999999,Nonorganic
08/30/2021,oranges,LATE VALENCIA,,0.9374253461669888,0.7862277096884422,0.8542666461037882,Nonorganic
08/31/2021,oranges,LATE VALENCIA,,0.9374253461669888,0.7862277096884422,0.8542666461037882,Nonorganic
09/01/2021,oranges,LATE VALENCIA,,0.9374253461669888,0.7862277096884422,0.8542666461037882,Nonorganic
09/02/2021,oranges,LATE VALENCIA,,0.9374253461669888,0.7862277096884422,0.8542666461037882,Nonorganic
09/03/2021,oranges,LATE VALENCIA,,0.9374253461669888,0.7862277096884422,0.8542666461037882,Nonorganic
09/08/2021,oranges,LATE VALENCIA,,0.9374253461669888,0.7862277096884422,0.8542666461037882,Nonorganic
09/09/2021,oranges,SALUSTIANA,,0.9374253461669888,0.9071858188712796,0.9223055825191342,Nonorganic
09/10/2021,oranges,SALUSTIANA,,0.9374253461669888,0.9071858188712796,0.9223055825191342,Nonorganic
09/13/2021,oranges,SALUSTIANA,,0.9374253461669888,0.9071858188712796,0.9223055825191342,Nonorganic
09/14/2021,oranges,SALUSTIANA,,0.9374253461669888,0.9071858188712796,0.9223055825191342,Nonorganic
09/15/2021,oranges,SALUSTIANA,,0.9374253461669888,0.9071858188712796,0.9223055825191342,Nonorganic
09/16/2021,oranges,SALUSTIANA,,0.9374253461669888,0.9071858188712796,0.9223055825191342,Nonorganic
09/17/2021,oranges,SALUSTIANA,,0.9374253461669888,0.9071858188712796,0.9223055825191342,Nonorganic
09/07/2021,oranges,NAVEL,,1.3874606641560745,0.6047905459141864,0.9631437788677322,Nonorganic
09/07/2021,oranges,LATE VALENCIA,,0.7862277096884422,0.7862277096884422,0.7862277096884422,Nonorganic
09/09/2021,oranges,LATE VALENCIA,,0.7862277096884422,0.7862277096884422,0.7862277096884422,Nonorganic
09/10/2021,oranges,LATE VALENCIA,,0.7862277096884422,0.7862277096884422,0.7862277096884422,Nonorganic
09/13/2021,oranges,LATE VALENCIA,,0.7862277096884422,0.7862277096884422,0.7862277096884422,Nonorganic
09/14/2021,oranges,LATE VALENCIA,,0.7862277096884422,0.7862277096884422,0.7862277096884422,Nonorganic
09/15/2021,oranges,LATE VALENCIA,,0.7862277096884422,0.7862277096884422,0.7862277096884422,Nonorganic
09/16/2021,oranges,LATE VALENCIA,,0.7862277096884422,0.7862277096884422,0.7862277096884422,Nonorganic
09/17/2021,oranges,LATE VALENCIA,,0.7862277096884422,0.7862277096884422,0.7862277096884422,Nonorganic
09/20/2021,oranges,LATE VALENCIA,,0.7862277096884422,0.7862277096884422,0.7862277096884422,Nonorganic
09/21/2021,oranges,LATE VALENCIA,,0.7862277096884422,0.7862277096884422,0.7862277096884422,Nonorganic
09/22/2021,oranges,LATE VALENCIA,,0.7862277096884422,0.7862277096884422,0.7862277096884422,Nonorganic
09/23/2021,oranges,LATE VALENCIA,,0.7862277096884422,0.7862277096884422,0.7862277096884422,Nonorganic
09/24/2021,oranges,LATE VALENCIA,,0.7862277096884422,0.7862277096884422,0.7862277096884422,Nonorganic
09/27/2021,oranges,NAVEL,,1.149102037236954,0.3023952729570932,0.8934848261060093,Nonorganic
09/20/2021,oranges,VALENCIA,,0.8875,0.725,0.821282491112099,Nonorganic
09/21/2021,oranges,VALENCIA,,0.8875,0.725,0.821282491112099,Nonorganic
09/22/2021,oranges,VALENCIA,,0.8875,0.725,0.821282491112099,Nonorganic
09/23/2021,oranges,VALENCIA,,0.8875,0.725,0.821282491112099,Nonorganic
09/24/2021,oranges,VALENCIA,,0.8875,0.725,0.821282491112099,Nonorganic
09/27/2021,oranges,VALENCIA,,0.9375,0.725,0.8330389893345187,Nonorganic
09/07/2021,oranges,VALENCIA,,0.8875,0.375,0.7375,Nonorganic
09/02/2021,oranges,VALENCIA,,0.8875,0.725,0.8354166666666666,Nonorganic
09/09/2021,oranges,VALENCIA,,0.8875,0.725,0.828125,Nonorganic
09/10/2021,oranges,VALENCIA,,0.8875,0.725,0.828125,Nonorganic
09/13/2021,oranges,VALENCIA,,0.8875,0.725,0.8296874999999999,Nonorganic
09/14/2021,oranges,VALENCIA,,0.8875,0.725,0.8296874999999999,Nonorganic
09/15/2021,oranges,VALENCIA,,0.8875,0.725,0.8296874999999999,Nonorganic
09/16/2021,oranges,VALENCIA,,0.8875,0.725,0.8296874999999999,Nonorganic
09/17/2021,oranges,VALENCIA,,0.8875,0.725,0.8296874999999999,Nonorganic
08/30/2021,oranges,LATE NAVEL,,1.025,1.0,1.0125,Nonorganic
08/31/2021,oranges,LATE NAVEL,,1.025,1.0,1.0125,Nonorganic
09/01/2021,oranges,LATE NAVEL,,1.025,1.0,1.0125,Nonorganic
09/07/2021,oranges,LATE NAVEL,,1.025,1.0,1.0125,Nonorganic
09/15/2021,oranges,LATE NAVEL,,1.025,1.0,1.0125,Nonorganic
09/16/2021,oranges,LATE NAVEL,,1.025,1.0,1.0125,Nonorganic
09/17/2021,oranges,LATE NAVEL,,1.025,1.0,1.0125,Nonorganic
09/01/2021,apricots,PROPRIETARY VARIETIES,,0.8333333333333334,0.7916666666666666,0.8125,Nonorganic
09/02/2021,apricots,PROPRIETARY VARIETIES,,0.8333333333333334,0.7916666666666666,0.8125,Nonorganic
09/03/2021,apricots,PROPRIETARY VARIETIES,,0.8333333333333334,0.7916666666666666,0.8125,Nonorganic
08/30/2021,apricots,TOMCOT,,1.5,1.4166666666666667,1.4583333333333337,Nonorganic
08/31/2021,apricots,TOMCOT,,1.5,1.4166666666666667,1.4583333333333337,Nonorganic
08/30/2021,apricots,VARIOUS VARIETIES,,0.9166666666666666,0.9166666666666666,0.9166666666666666,Nonorganic
08/31/2021,apricots,VARIOUS VARIETIES,,0.9166666666666666,0.9166666666666666,0.9166666666666666,Nonorganic
09/01/2021,apricots,VARIOUS VARIETIES,,0.9166666666666666,0.9166666666666666,0.9166666666666666,Nonorganic
08/30/2021,cherries,VARIOUS RED SWEET VARIETIES,,2.5,0.2142857142857142,1.0757275132275133,Nonorganic
08/31/2021,cherries,VARIOUS RED SWEET VARIETIES,,2.5,0.2142857142857142,1.1204648526077097,Nonorganic
09/01/2021,cherries,VARIOUS RED SWEET VARIETIES,,2.5,0.2142857142857142,1.1204648526077097,Nonorganic
09/02/2021,cherries,VARIOUS RED SWEET VARIETIES,,2.083333333333333,0.2142857142857142,1.0103174603174605,Nonorganic
09/03/2021,cherries,VARIOUS RED SWEET VARIETIES,,1.1666666666666667,0.1964285714285714,0.5987103174603174,Nonorganic
08/31/2021,cherries,MARKED SWEETS,,0.1063829787234042,0.0957446808510638,0.101063829787234,Nonorganic
09/01/2021,cherries,MARKED SWEETS,,0.1063829787234042,0.0957446808510638,0.101063829787234,Nonorganic
09/02/2021,cherries,MARKED SWEETS,,0.1063829787234042,0.0957446808510638,0.101063829787234,Nonorganic
08/30/2021,cherries,BING,,0.0132743362831858,0.0132743362831858,0.0132743362831858,Nonorganic
08/31/2021,cherries,BING,,0.0132743362831858,0.0132743362831858,0.0132743362831858,Nonorganic
09/01/2021,cherries,BING,,0.0132743362831858,0.0132743362831858,0.0132743362831858,Nonorganic
09/02/2021,cherries,BING,,0.0132743362831858,0.0132743362831858,0.0132743362831858,Nonorganic
09/07/2021,cherries,BING,,0.0132743362831858,0.0132743362831858,0.0132743362831858,Nonorganic
09/08/2021,cherries,BING,,0.0132743362831858,0.0132743362831858,0.0132743362831858,Nonorganic
09/09/2021,cherries,BING,,0.0132743362831858,0.0132743362831858,0.0132743362831858,Nonorganic
09/20/2021,cherries,BING,,0.0132743362831858,0.0132743362831858,0.0132743362831858,Nonorganic
08/30/2021,cherries,RAINIER,,0.0152116402116402,0.0152116402116402,0.0152116402116402,Nonorganic
08/31/2021,cherries,RAINIER,,0.0152116402116402,0.0152116402116402,0.0152116402116402,Nonorganic
09/01/2021,cherries,RAINIER,,0.0152116402116402,0.0152116402116402,0.0152116402116402,Nonorganic
09/02/2021,cherries,RAINIER,,0.0152116402116402,0.0152116402116402,0.0152116402116402,Nonorganic
09/07/2021,cherries,RAINIER,,0.0152116402116402,0.0152116402116402,0.0152116402116402,Nonorganic
09/08/2021,cherries,RAINIER,,0.0152116402116402,0.0152116402116402,0.0152116402116402,Nonorganic
09/09/2021,cherries,RAINIER,,0.0152116402116402,0.0152116402116402,0.0152116402116402,Nonorganic
09/20/2021,cherries,RAINIER,,0.0152116402116402,0.0152116402116402,0.0152116402116402,Nonorganic
08/30/2021,cherries,LAPIN,,0.3989361702127659,0.3989361702127659,0.3989361702127659,Nonorganic
08/31/2021,cherries,LAPIN,,0.3989361702127659,0.3989361702127659,0.3989361702127659,Nonorganic
09/01/2021,cherries,LAPIN,,0.3989361702127659,0.3989361702127659,0.3989361702127659,Nonorganic
09/02/2021,cherries,LAPIN,,0.3989361702127659,0.3989361702127659,0.3989361702127659,Nonorganic
09/07/2021,cherries,LAPIN,,0.3989361702127659,0.3989361702127659,0.3989361702127659,Nonorganic
09/08/2021,cherries,LAPIN,,0.3989361702127659,0.3989361702127659,0.3989361702127659,Nonorganic
09/09/2021,cherries,LAPIN,,0.3989361702127659,0.3989361702127659,0.3989361702127659,Nonorganic
09/20/2021,cherries,LAPIN,,0.3989361702127659,0.3989361702127659,0.3989361702127659,Nonorganic
08/30/2021,cherries,SWEETHEART,,0.1542553191489361,0.1436170212765957,0.1489361702127659,Nonorganic
08/31/2021,cherries,SWEETHEART,,0.1542553191489361,0.1436170212765957,0.1489361702127659,Nonorganic
09/01/2021,cherries,SWEETHEART,,0.1542553191489361,0.1436170212765957,0.1489361702127659,Nonorganic
09/02/2021,cherries,SWEETHEART,,0.1542553191489361,0.1436170212765957,0.1489361702127659,Nonorganic
09/07/2021,cherries,SWEETHEART,,0.1542553191489361,0.1436170212765957,0.1489361702127659,Nonorganic
09/08/2021,cherries,SWEETHEART,,0.1542553191489361,0.1436170212765957,0.1489361702127659,Nonorganic
09/09/2021,cherries,SWEETHEART,,0.1542553191489361,0.1436170212765957,0.1489361702127659,Nonorganic
09/20/2021,cherries,SWEETHEART,,0.1542553191489361,0.1436170212765957,0.1489361702127659,Nonorganic
08/30/2021,cherries,SWEETHEART,,4.0,4.0,4.0,Organic
08/31/2021,cherries,SWEETHEART,,4.0,4.0,4.0,Organic
09/01/2021,cherries,SWEETHEART,,4.0,4.0,4.0,Organic
09/02/2021,cherries,SWEETHEART,,4.0,4.0,4.0,Organic
09/07/2021,cherries,SWEETHEART,,4.0,4.0,4.0,Organic
